Call_ID;Date;Month_Year;Time;Country;Customer_ID;Category;Shift;Agent_ID;Queue_Time_sec;Talk_Time_min;Hold_Time_min;Duration_min;ACW_min;CSAT;FCR;NPS
CC_07520;11/01/2026;2026-01;21:31:17;Peru;CUST_PE_8918;Problemas tecnicos;T3;AG_011;40;5.3;1.6;6.9;0.5;3;1;9
CC_07521;11/01/2026;2026-01;21:34:24;Uruguay;CUST_UR_3860;Gestion de suscripcion;T3;AG_017;152;0.8;0.3;1.1;0.6;4;1;8
CC_07522;11/01/2026;2026-01;21:34:35;Chile;CUST_CH_9173;Gestion de suscripcion;T3;AG_017;24;5.1;1.6;6.7;0.7;4;1;7
CC_07523;11/01/2026;2026-01;21:37:05;Colombia;CUST_CO_4531;Acceso y cuenta;T3;AG_014;50;5.7;0.8;6.5;0.4;3;1;10
CC_07524;11/01/2026;2026-01;21:37:40;Mexico;CUST_ME_9402;Problemas tecnicos;T3;AG_012;46;5.0;1.3;6.3;0.6;2;0;9
CC_07525;11/01/2026;2026-01;21:39:07;Argentina;CUST_AR_5885;Promociones y descuentos;T3;AG_016;102;3.6;1.1;4.7;0.7;4;1;9
CC_07526;11/01/2026;2026-01;21:39:57;Guatemala;CUST_GU_8811;Acceso y cuenta;T3;AG_017;34;1.4;0.2;1.6;0.5;5;1;9
CC_07527;11/01/2026;2026-01;21:40:43;Argentina;CUST_AR_2421;Problemas tecnicos;T3;AG_016;113;3.3;0.6;3.9;0.5;5;1;10
CC_07528;11/01/2026;2026-01;21:41:06;Panama;CUST_PA_8046;Promociones y descuentos;T3;AG_009;69;3.2;0.7;3.9;0.7;4;1;9
CC_07529;11/01/2026;2026-01;21:41:21;Mexico;CUST_ME_6329;Acceso y cuenta;T3;AG_014;123;1.1;0.3;1.4;0.5;4;1;7
CC_07530;11/01/2026;2026-01;21:42:42;Argentina;CUST_AR_7852;Acceso y cuenta;T3;AG_016;175;9.7;2.0;11.7;0.4;5;1;9
CC_07531;11/01/2026;2026-01;21:45:08;Mexico;CUST_ME_6664;Gestion de suscripcion;T3;AG_009;72;4.4;1.3;5.7;0.3;5;1;10
CC_07532;11/01/2026;2026-01;21:47:30;Colombia;CUST_CO_2291;Problemas tecnicos;T3;AG_017;154;1.0;0.3;1.3;0.5;4;0;6
CC_07533;11/01/2026;2026-01;21:48:52;Mexico;CUST_ME_2575;Problemas tecnicos;T3;AG_016;22;4.7;1.1;5.8;0.6;5;1;9
CC_07534;11/01/2026;2026-01;21:53:58;Peru;CUST_PE_6529;Acceso y cuenta;T3;AG_014;80;3.2;0.7;3.9;0.6;4;0;9
CC_07535;11/01/2026;2026-01;21:54:02;Uruguay;CUST_UR_4659;Gestion de suscripcion;T3;AG_016;102;1.2;0.3;1.5;0.8;3;1;10
CC_07536;11/01/2026;2026-01;21:55:27;Mexico;CUST_ME_1504;Problemas tecnicos;T3;AG_012;108;2.3;0.5;2.8;0.6;3;0;6
CC_07537;11/01/2026;2026-01;21:57:26;Mexico;CUST_ME_9490;Problemas tecnicos;T3;AG_009;107;2.0;0.5;2.5;0.8;2;1;4
CC_07538;11/01/2026;2026-01;21:57:27;Mexico;CUST_ME_2978;Problemas tecnicos;T3;AG_012;134;5.5;1.4;6.9;0.5;3;1;9
CC_07539;11/01/2026;2026-01;21:57:46;Mexico;CUST_ME_4818;Problemas tecnicos;T3;AG_011;148;3.6;0.4;4.0;0.5;3;0;4
CC_07540;11/01/2026;2026-01;21:58:31;Panama;CUST_PA_1170;Acceso y cuenta;T3;AG_016;121;1.7;0.4;2.1;0.8;3;0;7
CC_07541;12/01/2026;2026-01;6:02:54;Colombia;CUST_CO_2842;Problemas tecnicos;T1;AG_003;24;7.6;0.9;8.5;0.4;1;1;2
CC_07542;12/01/2026;2026-01;6:09:15;Argentina;CUST_AR_3338;Gestion de suscripcion;T1;AG_002;82;3.2;1.1;4.3;0.7;2;0;9
CC_07543;12/01/2026;2026-01;6:09:27;Peru;CUST_PE_7764;Problemas tecnicos;T1;AG_003;150;3.5;0.7;4.2;0.3;4;0;9
CC_07544;12/01/2026;2026-01;6:10:15;Mexico;CUST_ME_5271;Acceso y cuenta;T1;AG_003;152;2.4;0.6;3.0;0.6;1;1;1
CC_07545;12/01/2026;2026-01;6:11:02;Mexico;CUST_ME_1698;Problemas tecnicos;T1;AG_002;124;4.7;0.8;5.5;0.6;4;0;9
CC_07546;12/01/2026;2026-01;6:15:10;Mexico;CUST_ME_3543;Promociones y descuentos;T1;AG_003;86;6.0;0.8;6.8;0.5;5;1;9
CC_07547;12/01/2026;2026-01;6:16:58;Mexico;CUST_ME_2048;Problemas tecnicos;T1;AG_002;170;1.2;0.3;1.5;0.8;5;0;9
CC_07548;12/01/2026;2026-01;6:19:28;Mexico;CUST_ME_7455;Gestion de suscripcion;T1;AG_003;33;3.5;0.9;4.4;0.4;5;1;10
CC_07549;12/01/2026;2026-01;6:20:56;Mexico;CUST_ME_6396;Acceso y cuenta;T1;AG_004;160;3.7;0.8;4.5;0.4;5;1;9
CC_07550;12/01/2026;2026-01;6:21:19;Colombia;CUST_CO_1289;Promociones y descuentos;T1;AG_004;150;0.9;0.2;1.1;0.4;5;1;10
CC_07551;12/01/2026;2026-01;6:27:54;Bolivia;CUST_BO_9404;Problemas tecnicos;T1;AG_003;62;3.3;0.9;4.2;0.7;3;1;6
CC_07552;12/01/2026;2026-01;6:31:22;Mexico;CUST_ME_4834;Gestion de suscripcion;T1;AG_003;123;3.3;0.9;4.2;0.5;4;1;10
CC_07553;12/01/2026;2026-01;6:32:26;Chile;CUST_CH_1706;Acceso y cuenta;T1;AG_004;45;4.0;0.9;4.9;0.4;3;0;10
CC_07554;12/01/2026;2026-01;6:35:04;Bolivia;CUST_BO_9777;Gestion de suscripcion;T1;AG_003;44;8.3;1.6;9.9;0.4;5;1;8
CC_07555;12/01/2026;2026-01;6:35:42;Uruguay;CUST_UR_1220;Acceso y cuenta;T1;AG_002;73;2.5;0.5;3.0;0.3;4;1;9
CC_07556;12/01/2026;2026-01;6:35:53;Venezuela;CUST_VE_5108;Problemas tecnicos;T1;AG_002;29;0.9;0.3;1.2;0.7;1;1;2
CC_07557;12/01/2026;2026-01;6:39:22;Paraguay;CUST_PA_1558;Acceso y cuenta;T1;AG_002;16;9.6;2.1;11.7;0.4;2;1;9
CC_07558;12/01/2026;2026-01;6:39:54;Peru;CUST_PE_8129;Gestion de suscripcion;T1;AG_002;173;1.1;0.4;1.5;0.6;4;1;10
CC_07559;12/01/2026;2026-01;6:46:42;Colombia;CUST_CO_9696;Acceso y cuenta;T1;AG_002;87;1.4;0.2;1.6;0.8;1;1;9
CC_07560;12/01/2026;2026-01;6:46:57;Mexico;CUST_ME_8248;Problemas tecnicos;T1;AG_004;137;1.1;0.3;1.4;0.5;4;1;9
CC_07561;12/01/2026;2026-01;6:47:09;Argentina;CUST_AR_7173;Acceso y cuenta;T1;AG_002;133;3.7;0.7;4.4;0.7;1;1;9
CC_07562;12/01/2026;2026-01;6:48:08;Argentina;CUST_AR_5236;Gestion de suscripcion;T1;AG_004;122;2.8;0.3;3.1;0.6;4;1;9
CC_07563;12/01/2026;2026-01;6:52:38;Colombia;CUST_CO_9369;Problemas tecnicos;T1;AG_002;39;3.7;0.4;4.1;0.7;3;0;10
CC_07564;12/01/2026;2026-01;6:55:37;Mexico;CUST_ME_3758;Acceso y cuenta;T1;AG_004;116;1.5;0.3;1.8;0.3;3;1;9
CC_07565;12/01/2026;2026-01;6:59:00;Argentina;CUST_AR_3297;Problemas tecnicos;T1;AG_004;141;2.1;0.2;2.3;0.7;3;0;5
CC_07566;12/01/2026;2026-01;6:59:01;Argentina;CUST_AR_1476;Problemas tecnicos;T1;AG_002;13;1.0;0.2;1.2;0.5;1;1;9
CC_07567;12/01/2026;2026-01;7:00:11;Mexico;CUST_ME_3614;Acceso y cuenta;T1;AG_004;150;3.8;0.5;4.3;0.5;5;0;9
CC_07568;12/01/2026;2026-01;7:00:35;Mexico;CUST_ME_1526;Acceso y cuenta;T1;AG_004;42;4.7;0.8;5.5;0.7;5;1;9
CC_07569;12/01/2026;2026-01;7:00:58;Chile;CUST_CH_3269;Problemas tecnicos;T1;AG_002;29;4.9;1.1;6.0;0.4;5;0;9
CC_07570;12/01/2026;2026-01;7:01:10;Mexico;CUST_ME_6179;Problemas tecnicos;T1;AG_003;13;1.5;0.3;1.8;0.6;3;1;9
CC_07571;12/01/2026;2026-01;7:06:31;Mexico;CUST_ME_6070;Gestion de suscripcion;T1;AG_003;57;1.1;0.2;1.3;0.7;5;1;10
CC_07572;12/01/2026;2026-01;7:07:35;Paraguay;CUST_PA_2965;Acceso y cuenta;T1;AG_002;45;3.9;0.7;4.6;0.4;4;1;10
CC_07573;12/01/2026;2026-01;7:11:32;Colombia;CUST_CO_3853;Acceso y cuenta;T1;AG_002;24;0.8;0.3;1.1;0.6;5;1;9
CC_07574;12/01/2026;2026-01;7:11:45;Argentina;CUST_AR_5248;Problemas tecnicos;T1;AG_003;116;2.0;0.5;2.5;0.6;3;1;9
CC_07575;12/01/2026;2026-01;7:11:49;Argentina;CUST_AR_1167;Promociones y descuentos;T1;AG_004;17;4.9;1.5;6.4;0.4;5;1;9
CC_07576;12/01/2026;2026-01;7:13:13;Peru;CUST_PE_7415;Gestion de suscripcion;T1;AG_002;61;2.7;0.5;3.2;0.3;4;1;7
CC_07577;12/01/2026;2026-01;7:13:32;Republica Dominicana;CUST_RE_8297;Gestion de suscripcion;T1;AG_003;106;3.9;0.9;4.8;0.4;5;1;9
CC_07578;12/01/2026;2026-01;7:14:26;Argentina;CUST_AR_4071;Problemas tecnicos;T1;AG_002;131;5.2;1.3;6.5;0.4;3;1;9
CC_07579;12/01/2026;2026-01;7:17:56;Mexico;CUST_ME_5632;Acceso y cuenta;T1;AG_002;174;4.3;0.8;5.1;0.7;5;1;9
CC_07580;12/01/2026;2026-01;7:20:15;Uruguay;CUST_UR_5981;Problemas tecnicos;T1;AG_004;157;1.7;0.4;2.1;0.7;1;1;2
CC_07581;12/01/2026;2026-01;7:27:14;Mexico;CUST_ME_7348;Gestion de suscripcion;T1;AG_004;146;5.4;1.4;6.8;0.5;3;1;9
CC_07582;12/01/2026;2026-01;7:32:06;Uruguay;CUST_UR_3586;Problemas tecnicos;T1;AG_002;155;2.9;0.6;3.5;0.6;5;1;7
CC_07583;12/01/2026;2026-01;7:32:57;Republica Dominicana;CUST_RE_5915;Acceso y cuenta;T1;AG_002;100;2.8;0.4;3.2;0.5;5;1;9
CC_07584;12/01/2026;2026-01;7:38:23;Chile;CUST_CH_2158;Problemas tecnicos;T1;AG_003;167;9.0;1.3;10.3;0.7;3;0;10
CC_07585;12/01/2026;2026-01;7:42:03;Argentina;CUST_AR_3433;Gestion de suscripcion;T1;AG_004;88;5.4;0.7;6.1;0.4;5;0;9
CC_07586;12/01/2026;2026-01;7:45:49;Mexico;CUST_ME_1705;Gestion de suscripcion;T1;AG_002;105;3.6;0.9;4.5;0.7;1;0;9
CC_07587;12/01/2026;2026-01;7:47:04;Colombia;CUST_CO_3973;Acceso y cuenta;T1;AG_003;149;3.6;0.5;4.1;0.5;4;1;10
CC_07588;12/01/2026;2026-01;7:48:13;Republica Dominicana;CUST_RE_2056;Promociones y descuentos;T1;AG_004;95;2.9;0.8;3.7;0.3;5;1;10
CC_07589;12/01/2026;2026-01;7:48:48;Chile;CUST_CH_2596;Acceso y cuenta;T1;AG_004;53;1.5;0.2;1.7;0.6;4;0;6
CC_07590;12/01/2026;2026-01;7:58:07;Colombia;CUST_CO_1442;Acceso y cuenta;T1;AG_002;93;4.0;0.8;4.8;0.6;4;1;8
CC_07591;12/01/2026;2026-01;8:03:56;Argentina;CUST_AR_1880;Promociones y descuentos;T1;AG_002;159;1.1;0.3;1.4;0.5;5;1;9
CC_07592;12/01/2026;2026-01;8:07:36;Argentina;CUST_AR_1373;Acceso y cuenta;T1;AG_003;52;2.5;0.6;3.1;0.4;4;0;7
CC_07593;12/01/2026;2026-01;8:07:50;Peru;CUST_PE_2130;Acceso y cuenta;T1;AG_003;46;6.0;0.9;6.9;0.3;2;1;9
CC_07594;12/01/2026;2026-01;8:17:57;Mexico;CUST_ME_6477;Promociones y descuentos;T1;AG_003;15;3.3;0.8;4.1;0.8;5;1;9
CC_07595;12/01/2026;2026-01;8:19:49;Mexico;CUST_ME_2942;Problemas tecnicos;T1;AG_003;56;3.2;1.0;4.2;0.4;2;1;4
CC_07596;12/01/2026;2026-01;8:20:38;Mexico;CUST_ME_6003;Acceso y cuenta;T1;AG_003;173;5.6;0.7;6.3;0.5;3;1;10
CC_07597;12/01/2026;2026-01;8:24:04;Mexico;CUST_ME_6238;Promociones y descuentos;T1;AG_002;129;8.2;2.2;10.4;0.5;4;1;9
CC_07598;12/01/2026;2026-01;8:25:37;Ecuador;CUST_EC_4468;Acceso y cuenta;T1;AG_002;84;5.7;1.1;6.8;0.6;5;1;9
CC_07599;12/01/2026;2026-01;8:32:05;Mexico;CUST_ME_3844;Gestion de suscripcion;T1;AG_004;62;7.1;1.5;8.6;0.8;3;1;6
CC_07600;12/01/2026;2026-01;8:33:15;Mexico;CUST_ME_3457;Gestion de suscripcion;T1;AG_002;48;4.1;1.3;5.4;0.4;3;1;10
CC_07601;12/01/2026;2026-01;8:48:01;Argentina;CUST_AR_8269;Promociones y descuentos;T1;AG_002;32;6.2;0.7;6.9;0.5;4;1;9
CC_07602;12/01/2026;2026-01;8:49:08;Mexico;CUST_ME_9812;Problemas tecnicos;T1;AG_002;179;4.3;1.2;5.5;0.6;2;1;10
CC_07603;12/01/2026;2026-01;8:51:38;Ecuador;CUST_EC_1468;Gestion de suscripcion;T1;AG_004;76;1.1;0.3;1.4;0.8;5;1;10
CC_07604;12/01/2026;2026-01;8:52:50;Peru;CUST_PE_8557;Problemas tecnicos;T1;AG_003;29;6.1;0.9;7.0;0.4;1;0;9
CC_07605;12/01/2026;2026-01;8:54:40;Colombia;CUST_CO_6348;Acceso y cuenta;T1;AG_004;24;5.1;1.6;6.7;0.3;4;1;10
CC_07606;12/01/2026;2026-01;8:55:36;Mexico;CUST_ME_4320;Promociones y descuentos;T1;AG_002;11;3.1;0.6;3.7;0.7;4;1;9
CC_07607;12/01/2026;2026-01;8:57:29;Panama;CUST_PA_4331;Problemas tecnicos;T1;AG_004;156;5.4;1.1;6.5;0.5;1;1;9
CC_07608;12/01/2026;2026-01;8:59:36;Paraguay;CUST_PA_2552;Problemas tecnicos;T1;AG_004;90;4.8;0.8;5.6;0.8;5;1;9
CC_07609;12/01/2026;2026-01;9:00:53;Mexico;CUST_ME_2080;Gestion de suscripcion;T1;AG_003;153;3.0;1.0;4.0;0.4;5;0;9
CC_07610;12/01/2026;2026-01;9:01:06;Guatemala;CUST_GU_2356;Problemas tecnicos;T1;AG_002;130;0.9;0.3;1.2;0.5;5;0;9
CC_07611;12/01/2026;2026-01;9:02:54;Mexico;CUST_ME_8848;Acceso y cuenta;T1;AG_002;157;5.4;1.3;6.7;0.4;1;1;9
CC_07612;12/01/2026;2026-01;9:06:34;Ecuador;CUST_EC_2532;Gestion de suscripcion;T1;AG_002;137;1.6;0.5;2.1;0.4;3;1;6
CC_07613;12/01/2026;2026-01;9:07:09;Chile;CUST_CH_1121;Problemas tecnicos;T1;AG_002;113;2.7;0.5;3.2;0.3;2;0;3
CC_07614;12/01/2026;2026-01;9:10:57;Colombia;CUST_CO_1134;Problemas tecnicos;T1;AG_004;174;3.3;0.7;4.0;0.5;3;0;9
CC_07615;12/01/2026;2026-01;9:13:19;Mexico;CUST_ME_1958;Problemas tecnicos;T1;AG_004;146;4.0;0.5;4.5;0.4;2;1;10
CC_07616;12/01/2026;2026-01;9:13:33;Mexico;CUST_ME_7570;Gestion de suscripcion;T1;AG_003;75;2.9;0.4;3.3;0.3;5;0;9
CC_07617;12/01/2026;2026-01;9:14:32;Mexico;CUST_ME_5944;Acceso y cuenta;T1;AG_002;52;5.5;0.7;6.2;0.6;4;1;9
CC_07618;12/01/2026;2026-01;9:15:13;Argentina;CUST_AR_4672;Problemas tecnicos;T1;AG_003;61;4.4;0.8;5.2;0.5;4;1;8
CC_07619;12/01/2026;2026-01;9:18:15;Colombia;CUST_CO_5090;Promociones y descuentos;T1;AG_004;30;2.3;0.6;2.9;0.8;5;1;10
CC_07620;12/01/2026;2026-01;9:18:44;Mexico;CUST_ME_7083;Problemas tecnicos;T1;AG_003;39;5.9;0.9;6.8;0.3;3;1;9
CC_07621;12/01/2026;2026-01;9:21:44;Argentina;CUST_AR_8691;Gestion de suscripcion;T1;AG_003;20;2.4;0.6;3.0;0.6;5;1;9
CC_07622;12/01/2026;2026-01;9:23:16;Colombia;CUST_CO_9988;Problemas tecnicos;T1;AG_003;127;1.1;0.3;1.4;0.5;4;0;9
CC_07623;12/01/2026;2026-01;9:25:47;Chile;CUST_CH_4529;Promociones y descuentos;T1;AG_003;171;5.7;1.0;6.7;0.6;5;1;9
CC_07624;12/01/2026;2026-01;9:25:48;Mexico;CUST_ME_2012;Acceso y cuenta;T1;AG_004;131;7.3;2.3;9.6;0.4;1;1;9
CC_07625;12/01/2026;2026-01;9:32:24;Argentina;CUST_AR_7568;Problemas tecnicos;T1;AG_002;84;2.0;0.5;2.5;0.4;1;0;9
CC_07626;12/01/2026;2026-01;9:34:06;Argentina;CUST_AR_3758;Acceso y cuenta;T1;AG_003;172;4.9;1.1;6.0;0.5;2;1;9
CC_07627;12/01/2026;2026-01;9:34:20;Mexico;CUST_ME_7318;Promociones y descuentos;T1;AG_003;43;5.7;1.3;7.0;0.6;5;1;9
CC_07628;12/01/2026;2026-01;9:38:09;Mexico;CUST_ME_9826;Problemas tecnicos;T1;AG_004;143;1.1;0.4;1.5;0.5;3;1;9
CC_07629;12/01/2026;2026-01;9:38:56;Venezuela;CUST_VE_7293;Acceso y cuenta;T1;AG_003;88;2.7;0.5;3.2;0.6;5;1;9
CC_07630;12/01/2026;2026-01;9:39:46;Mexico;CUST_ME_4224;Problemas tecnicos;T1;AG_004;68;8.0;1.7;9.7;0.5;2;1;9
CC_07631;12/01/2026;2026-01;9:42:57;Mexico;CUST_ME_8060;Problemas tecnicos;T1;AG_003;26;3.7;1.1;4.8;0.5;3;1;10
CC_07632;12/01/2026;2026-01;9:45:15;Colombia;CUST_CO_5498;Acceso y cuenta;T1;AG_003;153;3.7;0.8;4.5;0.4;3;1;10
CC_07633;12/01/2026;2026-01;9:52:03;Mexico;CUST_ME_4149;Gestion de suscripcion;T1;AG_002;59;3.4;0.5;3.9;0.7;4;1;9
CC_07634;12/01/2026;2026-01;9:53:24;Mexico;CUST_ME_2212;Problemas tecnicos;T1;AG_003;173;7.4;2.0;9.4;0.4;3;0;9
CC_07635;12/01/2026;2026-01;9:54:03;Mexico;CUST_ME_4339;Problemas tecnicos;T1;AG_004;76;6.7;1.8;8.5;0.5;3;1;9
CC_07636;12/01/2026;2026-01;9:55:36;Colombia;CUST_CO_1199;Acceso y cuenta;T1;AG_002;159;3.6;0.8;4.4;0.4;5;0;9
CC_07637;12/01/2026;2026-01;9:58:12;Colombia;CUST_CO_4446;Gestion de suscripcion;T1;AG_003;61;1.2;0.4;1.6;0.3;4;1;9
CC_07638;12/01/2026;2026-01;10:02:14;Colombia;CUST_CO_5611;Gestion de suscripcion;T2;AG_006;128;5.3;1.4;6.7;0.7;4;0;9
CC_07639;12/01/2026;2026-01;10:02:27;Chile;CUST_CH_8484;Problemas tecnicos;T1;AG_007;149;1.1;0.2;1.3;0.7;4;1;9
CC_07640;12/01/2026;2026-01;10:04:30;Mexico;CUST_ME_9854;Acceso y cuenta;T1;AG_002;134;3.6;0.7;4.3;0.4;5;0;8
CC_07641;12/01/2026;2026-01;10:06:12;Colombia;CUST_CO_1954;Problemas tecnicos;T2;AG_003;92;1.9;0.4;2.3;0.7;2;1;4
CC_07642;12/01/2026;2026-01;10:06:35;Mexico;CUST_ME_8681;Acceso y cuenta;T1;AG_004;49;3.9;0.7;4.6;0.5;2;1;4
CC_07643;12/01/2026;2026-01;10:06:47;Colombia;CUST_CO_2879;Problemas tecnicos;T2;AG_008;175;2.0;0.4;2.4;0.6;3;1;5
CC_07644;12/01/2026;2026-01;10:07:42;Colombia;CUST_CO_6235;Acceso y cuenta;T2;AG_004;38;9.2;2.7;11.9;0.7;3;1;9
CC_07645;12/01/2026;2026-01;10:08:45;Colombia;CUST_CO_1746;Acceso y cuenta;T1;AG_003;15;2.1;0.6;2.7;0.6;3;1;9
CC_07646;12/01/2026;2026-01;10:09:05;Peru;CUST_PE_7737;Problemas tecnicos;T2;AG_008;102;2.0;0.5;2.5;0.4;1;0;10
CC_07647;12/01/2026;2026-01;10:09:23;Mexico;CUST_ME_2529;Gestion de suscripcion;T1;AG_002;106;3.7;0.7;4.4;0.5;5;1;9
CC_07648;12/01/2026;2026-01;10:14:05;Chile;CUST_CH_2457;Problemas tecnicos;T1;AG_006;120;1.2;0.4;1.6;0.4;5;0;10
CC_07649;12/01/2026;2026-01;10:14:45;Republica Dominicana;CUST_RE_9785;Problemas tecnicos;T2;AG_007;105;4.1;0.9;5.0;0.3;3;0;10
CC_07650;12/01/2026;2026-01;10:16:03;Argentina;CUST_AR_3718;Problemas tecnicos;T2;AG_004;125;9.6;2.2;11.8;0.8;3;0;9
CC_07651;12/01/2026;2026-01;10:16:33;Argentina;CUST_AR_6044;Problemas tecnicos;T2;AG_006;99;3.7;0.7;4.4;0.7;4;1;7
CC_07652;12/01/2026;2026-01;10:16:36;Mexico;CUST_ME_8776;Acceso y cuenta;T2;AG_008;62;4.6;0.8;5.4;0.5;5;1;10
CC_07653;12/01/2026;2026-01;10:18:54;Mexico;CUST_ME_7149;Problemas tecnicos;T1;AG_008;116;1.3;0.1;1.4;0.7;4;0;7
CC_07654;12/01/2026;2026-01;10:21:16;Panama;CUST_PA_3670;Problemas tecnicos;T2;AG_004;50;1.4;0.5;1.9;0.5;3;0;9
CC_07655;12/01/2026;2026-01;10:21:44;Argentina;CUST_AR_5222;Gestion de suscripcion;T1;AG_006;94;8.9;1.9;10.8;0.5;3;1;9
CC_07656;12/01/2026;2026-01;10:21:59;Argentina;CUST_AR_4437;Gestion de suscripcion;T2;AG_008;29;3.4;0.5;3.9;0.6;5;0;9
CC_07657;12/01/2026;2026-01;10:22:41;Colombia;CUST_CO_1029;Problemas tecnicos;T2;AG_006;110;2.5;0.6;3.1;0.6;3;1;9
CC_07658;12/01/2026;2026-01;10:22:46;Mexico;CUST_ME_1575;Promociones y descuentos;T1;AG_003;122;3.5;0.6;4.1;0.7;4;1;10
CC_07659;12/01/2026;2026-01;10:24:01;Mexico;CUST_ME_7163;Gestion de suscripcion;T1;AG_008;43;2.8;0.3;3.1;0.8;4;0;9
CC_07660;12/01/2026;2026-01;10:24:08;Mexico;CUST_ME_9839;Acceso y cuenta;T1;AG_007;9;4.3;1.0;5.3;0.4;3;1;9
CC_07661;12/01/2026;2026-01;10:27:26;Colombia;CUST_CO_2734;Acceso y cuenta;T1;AG_003;64;4.3;0.6;4.9;0.8;5;1;10
CC_07662;12/01/2026;2026-01;10:28:14;Paraguay;CUST_PA_1315;Gestion de suscripcion;T1;AG_002;80;4.3;0.9;5.2;0.5;5;0;9
CC_07663;12/01/2026;2026-01;10:31:55;Colombia;CUST_CO_1623;Problemas tecnicos;T1;AG_003;176;5.2;1.6;6.8;0.7;3;1;6
CC_07664;12/01/2026;2026-01;10:32:09;Colombia;CUST_CO_7256;Problemas tecnicos;T1;AG_006;24;1.8;0.5;2.3;0.4;4;0;10
CC_07665;12/01/2026;2026-01;10:33:04;Peru;CUST_PE_6034;Problemas tecnicos;T2;AG_008;55;3.9;0.7;4.6;0.3;3;1;10
CC_07666;12/01/2026;2026-01;10:40:40;Mexico;CUST_ME_9080;Promociones y descuentos;T1;AG_006;5;7.6;1.0;8.6;0.4;3;1;9
CC_07667;12/01/2026;2026-01;10:40:43;Mexico;CUST_ME_1232;Gestion de suscripcion;T2;AG_002;37;5.8;0.9;6.7;0.4;3;1;6
CC_07668;12/01/2026;2026-01;10:42:50;Mexico;CUST_ME_9371;Acceso y cuenta;T1;AG_007;77;4.6;0.9;5.5;0.8;5;1;9
CC_07669;12/01/2026;2026-01;10:47:56;Mexico;CUST_ME_1478;Problemas tecnicos;T2;AG_007;13;1.3;0.4;1.7;0.4;2;0;9
CC_07670;12/01/2026;2026-01;10:51:57;Mexico;CUST_ME_3487;Acceso y cuenta;T1;AG_004;152;7.7;1.9;9.6;0.7;1;1;2
CC_07671;12/01/2026;2026-01;10:54:14;Argentina;CUST_AR_3870;Acceso y cuenta;T2;AG_003;30;5.2;1.7;6.9;0.4;3;1;9
CC_07672;12/01/2026;2026-01;10:56:56;Argentina;CUST_AR_6803;Promociones y descuentos;T1;AG_006;161;2.9;0.6;3.5;0.6;5;1;10
CC_07673;12/01/2026;2026-01;10:57:08;Mexico;CUST_ME_5930;Acceso y cuenta;T2;AG_008;175;3.6;1.0;4.6;0.8;4;1;10
CC_07674;12/01/2026;2026-01;10:58:50;Paraguay;CUST_PA_8237;Acceso y cuenta;T2;AG_002;120;3.2;1.0;4.2;0.3;4;1;9
CC_07675;12/01/2026;2026-01;10:59:00;Mexico;CUST_ME_1784;Problemas tecnicos;T1;AG_003;72;9.5;2.3;11.8;0.3;1;1;10
CC_07676;12/01/2026;2026-01;11:02:46;Argentina;CUST_AR_9964;Gestion de suscripcion;T1;AG_007;39;2.8;0.8;3.6;0.3;5;1;9
CC_07677;12/01/2026;2026-01;11:02:48;Mexico;CUST_ME_5696;Problemas tecnicos;T2;AG_007;163;8.6;1.3;9.9;0.5;4;0;6
CC_07678;12/01/2026;2026-01;11:03:14;Argentina;CUST_AR_3297;Acceso y cuenta;T1;AG_003;25;0.8;0.3;1.1;0.5;5;1;10
CC_07679;12/01/2026;2026-01;11:03:46;Mexico;CUST_ME_1213;Promociones y descuentos;T1;AG_004;15;4.2;0.8;5.0;0.3;5;1;8
CC_07680;12/01/2026;2026-01;11:04:23;Chile;CUST_CH_5110;Problemas tecnicos;T1;AG_006;49;2.0;0.3;2.3;0.3;3;0;10
CC_07681;12/01/2026;2026-01;11:06:42;Colombia;CUST_CO_2450;Problemas tecnicos;T1;AG_003;109;4.9;0.8;5.7;0.7;3;1;9
CC_07682;12/01/2026;2026-01;11:07:44;Mexico;CUST_ME_6458;Problemas tecnicos;T1;AG_006;8;3.4;0.9;4.3;0.5;3;1;10
CC_07683;12/01/2026;2026-01;11:08:44;Peru;CUST_PE_4213;Problemas tecnicos;T2;AG_006;80;1.7;0.2;1.9;0.4;3;0;10
CC_07684;12/01/2026;2026-01;11:09:05;Mexico;CUST_ME_6033;Promociones y descuentos;T1;AG_004;46;2.8;0.6;3.4;0.5;3;1;10
CC_07685;12/01/2026;2026-01;11:09:16;Mexico;CUST_ME_6544;Gestion de suscripcion;T1;AG_002;124;1.0;0.3;1.3;0.7;5;0;9
CC_07686;12/01/2026;2026-01;11:12:30;Argentina;CUST_AR_5924;Problemas tecnicos;T2;AG_006;50;2.4;0.3;2.7;0.7;1;1;2
CC_07687;12/01/2026;2026-01;11:13:39;Argentina;CUST_AR_4467;Acceso y cuenta;T2;AG_002;147;2.8;0.6;3.4;0.5;3;1;9
CC_07688;12/01/2026;2026-01;11:14:28;Argentina;CUST_AR_4771;Problemas tecnicos;T1;AG_002;31;1.2;0.2;1.4;0.8;2;1;10
CC_07689;12/01/2026;2026-01;11:15:59;Mexico;CUST_ME_1943;Problemas tecnicos;T2;AG_008;106;2.7;0.5;3.2;0.4;3;1;6
CC_07690;12/01/2026;2026-01;11:20:12;Chile;CUST_CH_7832;Problemas tecnicos;T2;AG_002;32;3.1;0.7;3.8;0.5;5;0;9
