Call_ID;Date;Month_Year;Time;Country;Customer_ID;Category;Shift;Agent_ID;Queue_Time_sec;Talk_Time_min;Hold_Time_min;Duration_min;ACW_min;CSAT;FCR;NPS
CC_00342;1/01/2026;2026-01;15:20:26;Argentina;CUST_AR_3927;Problemas tecnicos;T2;AG_011;84;5.2;0.9;6.1;0.6;3;1;9
CC_00343;1/01/2026;2026-01;15:21:38;Mexico;CUST_ME_1634;Acceso y cuenta;T3;AG_013;178;5.3;0.6;5.9;0.6;5;1;10
CC_00344;1/01/2026;2026-01;15:21:52;Mexico;CUST_ME_7566;Problemas tecnicos;T3;AG_007;7;2.0;0.2;2.2;0.5;1;1;10
CC_00345;1/01/2026;2026-01;15:22:13;Mexico;CUST_ME_7863;Acceso y cuenta;T2;AG_013;54;6.0;1.0;7.0;0.3;3;0;10
CC_00346;1/01/2026;2026-01;15:23:09;Mexico;CUST_ME_5734;Problemas tecnicos;T3;AG_013;105;1.7;0.5;2.2;0.3;3;1;9
CC_00347;1/01/2026;2026-01;15:23:23;Mexico;CUST_ME_6971;Acceso y cuenta;T2;AG_017;126;2.4;0.8;3.2;0.6;4;1;9
CC_00348;1/01/2026;2026-01;15:23:30;Ecuador;CUST_EC_7718;Promociones y descuentos;T3;AG_010;110;4.3;0.6;4.9;0.8;5;1;9
CC_00349;1/01/2026;2026-01;15:24:09;Mexico;CUST_ME_3287;Problemas tecnicos;T2;AG_011;115;4.6;0.7;5.3;0.7;3;0;10
CC_00350;1/01/2026;2026-01;15:24:36;Mexico;CUST_ME_9091;Gestion de suscripcion;T3;AG_015;81;8.6;1.2;9.8;0.7;2;1;10
CC_00351;1/01/2026;2026-01;15:25:15;Mexico;CUST_ME_4933;Problemas tecnicos;T2;AG_012;157;6.9;2.0;8.9;0.5;5;1;9
CC_00352;1/01/2026;2026-01;15:26:00;Chile;CUST_CH_3890;Problemas tecnicos;T3;AG_017;143;5.6;1.2;6.8;0.5;3;1;9
CC_00353;1/01/2026;2026-01;15:26:29;Argentina;CUST_AR_8600;Problemas tecnicos;T3;AG_013;75;4.0;0.8;4.8;0.4;5;0;9
CC_00354;1/01/2026;2026-01;15:26:45;Mexico;CUST_ME_6174;Acceso y cuenta;T2;AG_013;84;3.3;0.4;3.7;0.5;1;1;10
CC_00355;1/01/2026;2026-01;15:27:00;Argentina;CUST_AR_4769;Problemas tecnicos;T3;AG_010;19;3.9;0.5;4.4;0.8;4;1;9
CC_00356;1/01/2026;2026-01;15:27:04;Colombia;CUST_CO_4759;Problemas tecnicos;T3;AG_011;149;6.0;0.9;6.9;0.7;5;0;9
CC_00357;1/01/2026;2026-01;15:28:41;Argentina;CUST_AR_6069;Promociones y descuentos;T3;AG_013;135;4.0;0.6;4.6;0.6;4;1;10
CC_00358;1/01/2026;2026-01;15:29:02;Mexico;CUST_ME_3821;Acceso y cuenta;T3;AG_008;179;4.2;0.6;4.8;0.6;5;1;9
CC_00359;1/01/2026;2026-01;15:30:33;Mexico;CUST_ME_7168;Gestion de suscripcion;T2;AG_015;20;8.1;1.5;9.6;0.4;4;0;8
CC_00360;1/01/2026;2026-01;15:31:46;Mexico;CUST_ME_6989;Acceso y cuenta;T3;AG_013;67;4.9;1.1;6.0;0.3;2;1;9
CC_00361;1/01/2026;2026-01;15:32:25;Chile;CUST_CH_8864;Promociones y descuentos;T3;AG_017;137;3.2;1.0;4.2;0.3;4;1;9
CC_00362;1/01/2026;2026-01;15:34:14;Mexico;CUST_ME_7259;Acceso y cuenta;T2;AG_012;97;10.1;1.2;11.3;0.8;4;0;10
CC_00363;1/01/2026;2026-01;15:35:28;Guatemala;CUST_GU_5676;Problemas tecnicos;T2;AG_015;63;5.4;1.5;6.9;0.6;3;0;6
CC_00364;1/01/2026;2026-01;15:35:45;El Salvador;CUST_EL_3010;Gestion de suscripcion;T3;AG_017;114;9.3;2.6;11.9;0.8;2;1;9
CC_00365;1/01/2026;2026-01;15:35:51;Mexico;CUST_ME_5841;Acceso y cuenta;T3;AG_008;169;4.2;0.5;4.7;0.7;2;1;10
CC_00366;1/01/2026;2026-01;15:37:00;Republica Dominicana;CUST_RE_2029;Problemas tecnicos;T3;AG_008;172;4.8;0.7;5.5;0.3;3;0;10
CC_00367;1/01/2026;2026-01;15:41:33;Colombia;CUST_CO_8956;Promociones y descuentos;T3;AG_007;169;2.9;0.4;3.3;0.5;5;1;9
CC_00368;1/01/2026;2026-01;15:42:02;Mexico;CUST_ME_6790;Problemas tecnicos;T3;AG_017;134;8.8;2.4;11.2;0.4;3;1;10
CC_00369;1/01/2026;2026-01;15:42:08;Colombia;CUST_CO_5392;Acceso y cuenta;T3;AG_015;7;4.3;1.3;5.6;0.7;5;1;9
CC_00370;1/01/2026;2026-01;15:42:09;Argentina;CUST_AR_6585;Problemas tecnicos;T3;AG_010;132;1.7;0.5;2.2;0.7;3;0;7
CC_00371;1/01/2026;2026-01;15:42:16;Paraguay;CUST_PA_8003;Acceso y cuenta;T3;AG_011;83;3.0;0.8;3.8;0.5;5;1;10
CC_00372;1/01/2026;2026-01;15:44:25;Colombia;CUST_CO_8060;Problemas tecnicos;T3;AG_017;28;2.9;0.6;3.5;0.4;4;1;9
CC_00373;1/01/2026;2026-01;15:44:54;Mexico;CUST_ME_6303;Acceso y cuenta;T3;AG_017;82;2.8;0.5;3.3;0.3;4;1;9
CC_00374;1/01/2026;2026-01;15:47:13;Chile;CUST_CH_1269;Problemas tecnicos;T2;AG_015;121;9.1;2.2;11.3;0.8;4;1;9
CC_00375;1/01/2026;2026-01;15:47:35;Argentina;CUST_AR_7268;Promociones y descuentos;T3;AG_011;7;0.9;0.3;1.2;0.3;3;1;9
CC_00376;1/01/2026;2026-01;15:48:04;Mexico;CUST_ME_9727;Problemas tecnicos;T3;AG_017;109;4.5;0.9;5.4;0.3;4;1;10
CC_00377;1/01/2026;2026-01;15:50:06;Mexico;CUST_ME_6884;Acceso y cuenta;T2;AG_015;145;4.1;0.8;4.9;0.3;5;0;10
CC_00378;1/01/2026;2026-01;15:52:36;Argentina;CUST_AR_1609;Problemas tecnicos;T3;AG_007;95;1.7;0.3;2.0;0.8;3;1;4
CC_00379;1/01/2026;2026-01;15:54:25;Mexico;CUST_ME_4045;Problemas tecnicos;T2;AG_013;56;1.2;0.4;1.6;0.3;2;0;9
CC_00380;1/01/2026;2026-01;15:55:36;Mexico;CUST_ME_1299;Problemas tecnicos;T2;AG_008;144;2.3;0.8;3.1;0.5;3;0;9
CC_00381;1/01/2026;2026-01;15:55:36;Argentina;CUST_AR_9969;Gestion de suscripcion;T3;AG_008;176;5.7;0.7;6.4;0.6;4;1;9
CC_00382;1/01/2026;2026-01;15:56:15;Mexico;CUST_ME_7716;Promociones y descuentos;T3;AG_012;48;1.9;0.3;2.2;0.4;5;1;9
CC_00383;1/01/2026;2026-01;15:57:37;Argentina;CUST_AR_7592;Gestion de suscripcion;T3;AG_017;74;3.0;0.8;3.8;0.5;4;1;7
CC_00384;1/01/2026;2026-01;15:58:15;Argentina;CUST_AR_6531;Problemas tecnicos;T3;AG_013;11;3.5;0.8;4.3;0.7;4;0;9
CC_00385;1/01/2026;2026-01;15:58:33;Mexico;CUST_ME_2018;Problemas tecnicos;T2;AG_006;97;5.5;0.9;6.4;0.5;3;1;9
CC_00386;1/01/2026;2026-01;15:58:50;Mexico;CUST_ME_4800;Problemas tecnicos;T2;AG_015;62;1.4;0.2;1.6;0.6;1;0;9
CC_00387;1/01/2026;2026-01;15:59:14;Chile;CUST_CH_5139;Problemas tecnicos;T2;AG_015;45;1.1;0.2;1.3;0.4;3;1;9
CC_00388;1/01/2026;2026-01;15:59:58;Argentina;CUST_AR_1987;Problemas tecnicos;T3;AG_007;75;5.1;1.5;6.6;0.7;3;1;9
CC_00389;1/01/2026;2026-01;16:00:08;Chile;CUST_CH_2291;Problemas tecnicos;T2;AG_013;83;9.3;2.5;11.8;0.3;4;0;9
CC_00390;1/01/2026;2026-01;16:00:28;Mexico;CUST_ME_3621;Problemas tecnicos;T3;AG_008;36;3.2;0.4;3.6;0.6;4;1;9
CC_00391;1/01/2026;2026-01;16:03:25;Peru;CUST_PE_7974;Promociones y descuentos;T3;AG_017;142;4.0;0.7;4.7;0.4;5;1;10
CC_00392;1/01/2026;2026-01;16:03:50;Mexico;CUST_ME_5880;Acceso y cuenta;T3;AG_017;150;3.7;1.0;4.7;0.7;2;1;3
CC_00393;1/01/2026;2026-01;16:06:02;Mexico;CUST_ME_2109;Problemas tecnicos;T3;AG_006;124;4.9;1.5;6.4;0.5;3;1;5
CC_00394;1/01/2026;2026-01;16:08:54;Colombia;CUST_CO_5411;Problemas tecnicos;T2;AG_017;162;3.1;1.0;4.1;0.6;5;1;10
CC_00395;1/01/2026;2026-01;16:09:38;Costa Rica;CUST_CO_3523;Acceso y cuenta;T3;AG_015;76;2.8;0.8;3.6;0.4;2;0;9
CC_00396;1/01/2026;2026-01;16:09:54;Mexico;CUST_ME_8272;Gestion de suscripcion;T3;AG_012;55;3.7;0.7;4.4;0.6;3;0;9
CC_00397;1/01/2026;2026-01;16:10:36;Mexico;CUST_ME_6103;Gestion de suscripcion;T3;AG_008;147;9.2;1.7;10.9;0.4;3;1;9
CC_00398;1/01/2026;2026-01;16:10:48;Argentina;CUST_AR_2302;Gestion de suscripcion;T2;AG_008;99;4.0;0.9;4.9;0.6;4;1;8
CC_00399;1/01/2026;2026-01;16:13:04;Mexico;CUST_ME_2703;Gestion de suscripcion;T2;AG_010;163;5.3;1.2;6.5;0.5;4;0;10
CC_00400;1/01/2026;2026-01;16:13:40;Mexico;CUST_ME_7037;Problemas tecnicos;T3;AG_013;95;4.1;1.3;5.4;0.8;1;1;10
CC_00401;1/01/2026;2026-01;16:14:35;Colombia;CUST_CO_6165;Problemas tecnicos;T3;AG_011;172;2.8;0.4;3.2;0.3;4;0;9
CC_00402;1/01/2026;2026-01;16:14:54;Bolivia;CUST_BO_6174;Problemas tecnicos;T3;AG_011;66;0.9;0.1;1.0;0.6;4;0;10
CC_00403;1/01/2026;2026-01;16:15:37;Mexico;CUST_ME_5108;Acceso y cuenta;T3;AG_017;95;4.2;0.9;5.1;0.6;3;0;9
CC_00404;1/01/2026;2026-01;16:16:22;Republica Dominicana;CUST_RE_5958;Acceso y cuenta;T2;AG_007;102;5.1;1.4;6.5;0.3;4;1;9
CC_00405;1/01/2026;2026-01;16:16:24;Mexico;CUST_ME_7810;Problemas tecnicos;T3;AG_012;35;1.9;0.3;2.2;0.5;4;1;9
CC_00406;1/01/2026;2026-01;16:17:09;Mexico;CUST_ME_2470;Problemas tecnicos;T3;AG_007;135;1.5;0.4;1.9;0.3;1;1;1
CC_00407;1/01/2026;2026-01;16:18:53;Mexico;CUST_ME_7542;Acceso y cuenta;T3;AG_010;7;5.0;0.9;5.9;0.4;3;0;9
CC_00408;1/01/2026;2026-01;16:19:14;Mexico;CUST_ME_4639;Problemas tecnicos;T2;AG_017;167;3.9;0.9;4.8;0.3;2;0;9
CC_00409;1/01/2026;2026-01;16:19:46;Mexico;CUST_ME_2245;Problemas tecnicos;T3;AG_011;162;1.6;0.4;2.0;0.3;4;1;7
CC_00410;1/01/2026;2026-01;16:20:05;Uruguay;CUST_UR_5068;Problemas tecnicos;T3;AG_012;32;3.3;1.0;4.3;0.6;5;1;10
CC_00411;1/01/2026;2026-01;16:22:46;Mexico;CUST_ME_7459;Gestion de suscripcion;T3;AG_007;172;8.9;2.3;11.2;0.4;2;1;4
CC_00412;1/01/2026;2026-01;16:22:59;Colombia;CUST_CO_9939;Problemas tecnicos;T3;AG_015;58;3.7;1.0;4.7;0.8;4;0;9
CC_00413;1/01/2026;2026-01;16:24:22;Mexico;CUST_ME_8245;Problemas tecnicos;T3;AG_017;20;1.5;0.4;1.9;0.6;5;1;8
CC_00414;1/01/2026;2026-01;16:24:40;Mexico;CUST_ME_4655;Problemas tecnicos;T2;AG_017;137;1.6;0.4;2.0;0.5;1;1;10
CC_00415;1/01/2026;2026-01;16:25:03;Paraguay;CUST_PA_7034;Acceso y cuenta;T3;AG_010;125;5.3;1.4;6.7;0.3;4;1;9
CC_00416;1/01/2026;2026-01;16:27:08;Mexico;CUST_ME_8117;Problemas tecnicos;T2;AG_012;6;3.9;0.5;4.4;0.5;3;0;10
CC_00417;1/01/2026;2026-01;16:27:43;Mexico;CUST_ME_8320;Promociones y descuentos;T3;AG_010;154;1.0;0.1;1.1;0.5;3;0;9
CC_00418;1/01/2026;2026-01;16:28:17;Mexico;CUST_ME_7027;Acceso y cuenta;T3;AG_017;59;2.6;0.4;3.0;0.7;5;0;10
CC_00419;1/01/2026;2026-01;16:30:47;Peru;CUST_PE_6899;Acceso y cuenta;T2;AG_017;111;1.6;0.2;1.8;0.6;3;1;9
CC_00420;1/01/2026;2026-01;16:31:19;Argentina;CUST_AR_8523;Problemas tecnicos;T2;AG_007;118;6.0;0.9;6.9;0.5;4;0;9
CC_00421;1/01/2026;2026-01;16:31:32;Mexico;CUST_ME_8674;Gestion de suscripcion;T3;AG_008;6;2.8;0.6;3.4;0.5;4;1;9
CC_00422;1/01/2026;2026-01;16:31:37;Chile;CUST_CH_4936;Acceso y cuenta;T3;AG_007;169;4.7;1.5;6.2;0.6;2;0;10
CC_00423;1/01/2026;2026-01;16:31:55;Mexico;CUST_ME_8782;Problemas tecnicos;T2;AG_012;92;2.5;0.6;3.1;0.3;5;0;9
CC_00424;1/01/2026;2026-01;16:32:37;Mexico;CUST_ME_9217;Promociones y descuentos;T2;AG_011;53;3.2;0.8;4.0;0.4;1;1;9
CC_00425;1/01/2026;2026-01;16:32:59;Chile;CUST_CH_1388;Problemas tecnicos;T3;AG_010;123;2.3;0.6;2.9;0.6;1;0;10
CC_00426;1/01/2026;2026-01;16:33:12;Colombia;CUST_CO_9298;Acceso y cuenta;T3;AG_007;74;1.7;0.4;2.1;0.3;5;1;9
CC_00427;1/01/2026;2026-01;16:34:57;Chile;CUST_CH_4557;Acceso y cuenta;T3;AG_007;79;4.6;0.6;5.2;0.5;4;0;9
CC_00428;1/01/2026;2026-01;16:35:53;Argentina;CUST_AR_6442;Problemas tecnicos;T3;AG_017;147;4.0;0.6;4.6;0.5;4;0;10
CC_00429;1/01/2026;2026-01;16:35:58;Republica Dominicana;CUST_RE_1708;Gestion de suscripcion;T3;AG_015;13;1.8;0.2;2.0;0.7;5;1;9
CC_00430;1/01/2026;2026-01;16:36:10;Mexico;CUST_ME_7723;Acceso y cuenta;T3;AG_011;129;3.2;1.0;4.2;0.3;4;1;9
CC_00431;1/01/2026;2026-01;16:37:07;Colombia;CUST_CO_3025;Gestion de suscripcion;T2;AG_012;100;2.0;0.3;2.3;0.6;4;1;10
CC_00432;1/01/2026;2026-01;16:37:10;Mexico;CUST_ME_7255;Acceso y cuenta;T3;AG_017;175;5.3;1.0;6.3;0.6;5;1;9
CC_00433;1/01/2026;2026-01;16:37:23;Republica Dominicana;CUST_RE_4632;Gestion de suscripcion;T2;AG_011;134;4.1;0.9;5.0;0.5;4;1;8
CC_00434;1/01/2026;2026-01;16:37:57;Argentina;CUST_AR_1332;Acceso y cuenta;T3;AG_010;109;1.3;0.2;1.5;0.3;4;1;9
CC_00435;1/01/2026;2026-01;16:38:00;Guatemala;CUST_GU_6146;Acceso y cuenta;T3;AG_008;135;3.6;0.6;4.2;0.6;5;1;9
CC_00436;1/01/2026;2026-01;16:38:02;Mexico;CUST_ME_3982;Acceso y cuenta;T2;AG_017;144;5.1;0.7;5.8;0.4;4;1;9
CC_00437;1/01/2026;2026-01;16:38:06;Chile;CUST_CH_8237;Acceso y cuenta;T2;AG_013;72;4.8;1.3;6.1;0.7;5;0;10
CC_00438;1/01/2026;2026-01;16:38:36;Argentina;CUST_AR_8405;Problemas tecnicos;T3;AG_013;39;3.0;0.6;3.6;0.7;5;0;9
CC_00439;1/01/2026;2026-01;16:40:03;Colombia;CUST_CO_3267;Acceso y cuenta;T3;AG_011;92;4.3;0.8;5.1;0.3;4;1;10
CC_00440;1/01/2026;2026-01;16:41:29;Mexico;CUST_ME_3657;Problemas tecnicos;T3;AG_017;78;2.7;0.9;3.6;0.7;2;0;4
CC_00441;1/01/2026;2026-01;16:42:01;Argentina;CUST_AR_1995;Acceso y cuenta;T2;AG_010;6;4.5;1.1;5.6;0.6;3;1;9
CC_00442;1/01/2026;2026-01;16:42:50;Argentina;CUST_AR_9416;Acceso y cuenta;T2;AG_017;32;1.8;0.3;2.1;0.6;4;1;10
CC_00443;1/01/2026;2026-01;16:44:26;Mexico;CUST_ME_1938;Acceso y cuenta;T3;AG_012;80;1.1;0.4;1.5;0.7;5;1;8
CC_00444;1/01/2026;2026-01;16:46:22;Mexico;CUST_ME_8418;Acceso y cuenta;T2;AG_015;14;3.1;0.7;3.8;0.7;4;0;9
CC_00445;1/01/2026;2026-01;16:47:53;Mexico;CUST_ME_7354;Gestion de suscripcion;T2;AG_017;157;5.3;0.8;6.1;0.6;5;1;9
CC_00446;1/01/2026;2026-01;16:47:59;Mexico;CUST_ME_9586;Acceso y cuenta;T2;AG_017;38;1.8;0.3;2.1;0.5;5;1;9
CC_00447;1/01/2026;2026-01;16:48:02;Venezuela;CUST_VE_8469;Problemas tecnicos;T3;AG_012;124;7.6;1.4;9.0;0.4;3;1;9
CC_00448;1/01/2026;2026-01;16:49:55;Argentina;CUST_AR_4359;Problemas tecnicos;T3;AG_006;105;7.1;1.7;8.8;0.7;2;0;9
CC_00449;1/01/2026;2026-01;16:49:58;Mexico;CUST_ME_3585;Problemas tecnicos;T3;AG_006;159;3.6;0.8;4.4;0.7;2;1;9
CC_00450;1/01/2026;2026-01;16:50:50;Colombia;CUST_CO_9454;Problemas tecnicos;T3;AG_010;78;3.0;0.8;3.8;0.5;2;0;9
CC_00451;1/01/2026;2026-01;16:51:53;Argentina;CUST_AR_5926;Problemas tecnicos;T2;AG_006;108;5.3;1.3;6.6;0.6;1;1;2
CC_00452;1/01/2026;2026-01;16:54:29;Mexico;CUST_ME_5007;Problemas tecnicos;T3;AG_007;180;3.1;0.6;3.7;0.8;4;1;9
CC_00453;1/01/2026;2026-01;17:01:15;Argentina;CUST_AR_8946;Problemas tecnicos;T3;AG_013;95;5.0;1.1;6.1;0.8;3;1;9
CC_00454;1/01/2026;2026-01;17:01:29;Ecuador;CUST_EC_7155;Problemas tecnicos;T2;AG_012;128;6.2;0.7;6.9;0.6;3;0;9
CC_00455;1/01/2026;2026-01;17:01:51;Colombia;CUST_CO_5722;Acceso y cuenta;T3;AG_007;173;4.3;1.4;5.7;0.6;4;1;8
CC_00456;1/01/2026;2026-01;17:02:10;Mexico;CUST_ME_8537;Gestion de suscripcion;T3;AG_008;13;2.4;0.7;3.1;0.4;3;0;10
CC_00457;1/01/2026;2026-01;17:03:12;Argentina;CUST_AR_9593;Acceso y cuenta;T3;AG_010;83;1.1;0.2;1.3;0.7;4;1;8
CC_00458;1/01/2026;2026-01;17:04:54;Argentina;CUST_AR_7329;Problemas tecnicos;T3;AG_010;37;2.4;0.4;2.8;0.6;3;0;9
CC_00459;1/01/2026;2026-01;17:05:59;Argentina;CUST_AR_5661;Problemas tecnicos;T2;AG_010;42;3.7;1.1;4.8;0.6;2;1;4
CC_00460;1/01/2026;2026-01;17:06:05;Mexico;CUST_ME_7884;Gestion de suscripcion;T3;AG_015;55;3.7;0.7;4.4;0.3;4;1;7
CC_00461;1/01/2026;2026-01;17:09:01;Colombia;CUST_CO_3064;Problemas tecnicos;T3;AG_015;151;2.9;0.9;3.8;0.7;5;0;9
CC_00462;1/01/2026;2026-01;17:09:35;Argentina;CUST_AR_5486;Acceso y cuenta;T2;AG_017;32;2.3;0.5;2.8;0.6;4;1;9
CC_00463;1/01/2026;2026-01;17:10:03;Argentina;CUST_AR_9448;Problemas tecnicos;T3;AG_006;166;3.0;0.5;3.5;0.6;5;1;8
CC_00464;1/01/2026;2026-01;17:10:20;Argentina;CUST_AR_5307;Gestion de suscripcion;T3;AG_006;121;1.3;0.2;1.5;0.6;4;1;6
CC_00465;1/01/2026;2026-01;17:11:27;Mexico;CUST_ME_8997;Problemas tecnicos;T3;AG_008;113;4.2;1.4;5.6;0.5;5;0;10
CC_00466;1/01/2026;2026-01;17:12:10;Mexico;CUST_ME_7960;Gestion de suscripcion;T3;AG_017;137;4.5;0.9;5.4;0.6;5;1;9
CC_00467;1/01/2026;2026-01;17:13:36;Paraguay;CUST_PA_2183;Problemas tecnicos;T3;AG_006;96;3.8;1.1;4.9;0.8;3;1;9
CC_00468;1/01/2026;2026-01;17:14:59;Mexico;CUST_ME_6143;Gestion de suscripcion;T2;AG_013;64;2.2;0.3;2.5;0.6;4;1;9
CC_00469;1/01/2026;2026-01;17:16:35;Mexico;CUST_ME_2194;Promociones y descuentos;T3;AG_017;16;2.4;0.6;3.0;0.6;5;1;9
CC_00470;1/01/2026;2026-01;17:17:24;Colombia;CUST_CO_2409;Gestion de suscripcion;T2;AG_007;71;1.3;0.3;1.6;0.8;3;1;10
CC_00471;1/01/2026;2026-01;17:18:22;Colombia;CUST_CO_8873;Promociones y descuentos;T2;AG_007;143;2.3;0.6;2.9;0.6;5;1;10
CC_00472;1/01/2026;2026-01;17:19:07;Republica Dominicana;CUST_RE_1587;Problemas tecnicos;T3;AG_011;81;3.4;1.0;4.4;0.4;1;0;3
CC_00473;1/01/2026;2026-01;17:19:50;Colombia;CUST_CO_6175;Problemas tecnicos;T3;AG_006;71;9.6;1.6;11.2;0.6;1;0;3
CC_00474;1/01/2026;2026-01;17:21:27;Argentina;CUST_AR_3151;Problemas tecnicos;T3;AG_013;24;9.5;1.3;10.8;0.4;3;0;9
CC_00475;1/01/2026;2026-01;17:22:51;Mexico;CUST_ME_6313;Gestion de suscripcion;T3;AG_008;116;1.0;0.2;1.2;0.6;5;1;10
CC_00476;1/01/2026;2026-01;17:25:34;Argentina;CUST_AR_3747;Gestion de suscripcion;T2;AG_011;71;2.4;0.3;2.7;0.7;5;1;9
CC_00477;1/01/2026;2026-01;17:25:43;Argentina;CUST_AR_6409;Gestion de suscripcion;T2;AG_010;72;2.0;0.5;2.5;0.8;4;1;9
CC_00478;1/01/2026;2026-01;17:26:30;Mexico;CUST_ME_1251;Problemas tecnicos;T3;AG_007;142;4.4;0.9;5.3;0.4;5;1;9
CC_00479;1/01/2026;2026-01;17:27:04;Mexico;CUST_ME_9701;Acceso y cuenta;T3;AG_007;37;3.7;1.0;4.7;0.4;5;1;9
CC_00480;1/01/2026;2026-01;17:28:10;Peru;CUST_PE_4915;Acceso y cuenta;T2;AG_007;90;5.0;1.4;6.4;0.6;5;1;9
CC_00481;1/01/2026;2026-01;17:29:33;Colombia;CUST_CO_1372;Gestion de suscripcion;T3;AG_015;110;3.9;0.7;4.6;0.6;5;1;9
CC_00482;1/01/2026;2026-01;17:30:54;Mexico;CUST_ME_3960;Gestion de suscripcion;T2;AG_010;52;0.9;0.3;1.2;0.4;4;1;8
CC_00483;1/01/2026;2026-01;17:32:21;Peru;CUST_PE_3216;Acceso y cuenta;T3;AG_011;92;5.7;1.2;6.9;0.5;4;0;9
CC_00484;1/01/2026;2026-01;17:32:43;Chile;CUST_CH_8942;Problemas tecnicos;T3;AG_010;110;1.8;0.4;2.2;0.5;5;0;10
CC_00485;1/01/2026;2026-01;17:33:15;Paraguay;CUST_PA_4510;Problemas tecnicos;T3;AG_006;31;10.4;1.5;11.9;0.8;2;1;9
CC_00486;1/01/2026;2026-01;17:34:12;Argentina;CUST_AR_7074;Promociones y descuentos;T3;AG_008;18;5.0;1.5;6.5;0.4;4;1;10
CC_00487;1/01/2026;2026-01;17:34:16;El Salvador;CUST_EL_6806;Problemas tecnicos;T3;AG_013;48;3.5;0.9;4.4;0.6;4;1;8
CC_00488;1/01/2026;2026-01;17:36:52;Mexico;CUST_ME_2073;Problemas tecnicos;T2;AG_013;146;4.4;0.8;5.2;0.4;3;1;9
CC_00489;1/01/2026;2026-01;17:36:55;Argentina;CUST_AR_5070;Acceso y cuenta;T3;AG_017;26;4.0;1.0;5.0;0.6;5;1;9
CC_00490;1/01/2026;2026-01;17:38:02;Mexico;CUST_ME_9005;Problemas tecnicos;T3;AG_013;28;1.4;0.2;1.6;0.6;3;1;10
CC_00491;1/01/2026;2026-01;17:38:21;Uruguay;CUST_UR_1337;Acceso y cuenta;T2;AG_015;162;5.2;1.4;6.6;0.5;3;1;6
CC_00492;1/01/2026;2026-01;17:38:28;Ecuador;CUST_EC_2024;Problemas tecnicos;T3;AG_011;173;1.5;0.5;2.0;0.6;5;1;9
CC_00493;1/01/2026;2026-01;17:38:50;Republica Dominicana;CUST_RE_4833;Gestion de suscripcion;T3;AG_011;22;2.5;0.6;3.1;0.7;4;1;9
CC_00494;1/01/2026;2026-01;17:43:24;Costa Rica;CUST_CO_8723;Acceso y cuenta;T3;AG_008;63;1.9;0.3;2.2;0.8;2;1;9
CC_00495;1/01/2026;2026-01;17:43:34;Argentina;CUST_AR_3094;Problemas tecnicos;T3;AG_017;36;2.5;0.5;3.0;0.7;3;0;9
CC_00496;1/01/2026;2026-01;17:43:47;Chile;CUST_CH_9168;Problemas tecnicos;T2;AG_012;108;1.1;0.2;1.3;0.4;4;1;10
CC_00497;1/01/2026;2026-01;17:44:02;Argentina;CUST_AR_8981;Problemas tecnicos;T2;AG_008;52;0.9;0.1;1.0;0.4;3;1;6
CC_00498;1/01/2026;2026-01;17:44:29;Argentina;CUST_AR_5619;Problemas tecnicos;T3;AG_007;59;5.1;1.2;6.3;0.7;5;1;9
CC_00499;1/01/2026;2026-01;17:45:23;Chile;CUST_CH_8779;Promociones y descuentos;T2;AG_006;70;0.9;0.2;1.1;0.6;5;1;9
CC_00500;1/01/2026;2026-01;17:46:07;Mexico;CUST_ME_6619;Acceso y cuenta;T3;AG_010;54;1.2;0.3;1.5;0.4;5;0;10
CC_00501;1/01/2026;2026-01;17:47:03;Mexico;CUST_ME_8494;Acceso y cuenta;T3;AG_015;150;0.8;0.2;1.0;0.6;3;1;10
CC_00502;1/01/2026;2026-01;17:47:36;Colombia;CUST_CO_5464;Acceso y cuenta;T2;AG_015;65;1.2;0.3;1.5;0.4;4;1;6
CC_00503;1/01/2026;2026-01;17:48:05;Mexico;CUST_ME_7401;Promociones y descuentos;T3;AG_011;119;2.2;0.6;2.8;0.3;5;1;8
CC_00504;1/01/2026;2026-01;17:49:05;Chile;CUST_CH_1063;Gestion de suscripcion;T3;AG_006;104;4.6;1.0;5.6;0.6;3;1;9
CC_00505;1/01/2026;2026-01;17:49:12;Argentina;CUST_AR_3060;Problemas tecnicos;T3;AG_011;134;10.6;1.3;11.9;0.5;4;0;9
CC_00506;1/01/2026;2026-01;17:49:49;Argentina;CUST_AR_3431;Promociones y descuentos;T2;AG_010;176;1.7;0.4;2.1;0.8;5;1;7
CC_00507;1/01/2026;2026-01;17:50:47;Colombia;CUST_CO_3994;Promociones y descuentos;T3;AG_006;120;4.1;1.0;5.1;0.7;4;0;10
CC_00508;1/01/2026;2026-01;17:51:13;Mexico;CUST_ME_9802;Problemas tecnicos;T3;AG_012;116;5.0;0.7;5.7;0.6;4;1;10
CC_00509;1/01/2026;2026-01;17:51:33;Mexico;CUST_ME_4017;Acceso y cuenta;T3;AG_006;178;3.1;0.8;3.9;0.5;5;1;9
CC_00510;1/01/2026;2026-01;17:52:33;Chile;CUST_CH_7550;Acceso y cuenta;T2;AG_007;54;3.1;0.7;3.8;0.8;5;1;9
CC_00511;1/01/2026;2026-01;17:54:10;Colombia;CUST_CO_2106;Gestion de suscripcion;T2;AG_006;141;4.0;1.0;5.0;0.4;5;1;9
CC_00512;1/01/2026;2026-01;17:57:17;Argentina;CUST_AR_5189;Problemas tecnicos;T2;AG_010;140;3.9;1.2;5.1;0.6;2;1;9
